"Ps","Scanpath","Scanpath_complex","age","gender","alarm","fire","numeracy","baserate","baserate_avg","true_positive","true_positive_avg","false_alarm","false_alarm_avg","numerical_format","correctness","Wave","Correct_answer","Given_answer","Correct_answer_belief","Bias_GC","Bias_belief","Numeracy_cat"
"e07b37aaa962ae57","ABBCDEFGHHCABBC","A:1815,B:314,B:568,C:867,D:865,E:815,F:414,G:4890,H:413,H:4941,C:650,A:967,B:1320,B:687,C:2602",36,"m",3,1,4.25,0.27,0.1,0.35,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.1001,0.5641,-0.232815932061782,0.518106090184293,"high"
"e22ee8f4e4994992","DEFGABCDEEFGHABBABBDHAABD","D:991,E:1516,F:879,G:2713,A:1296,B:797,C:1564,D:664,E:431,E:597,F:633,G:2215,H:11768,A:216,B:836,B:178,A:498,B:581,B:116,D:1464,H:6146,A:866,A:1798,B:864,D:3482",45,"m",3,3,3.25,0.02,0,0.02,0,0.03,0,"probability","correct","1",0.0131,0.0131,0.0131,0,0,"high"
"e41b5428cefc37e7","ABCCBCCBBBAAEBHABBHABDDCFEEFC","A:845,B:514,C:397,C:2825,B:1047,C:548,C:365,B:1427,B:2210,B:49,A:149,A:131,E:446,B:1114,H:8559,A:48,B:348,B:1977,H:2442,A:531,B:549,D:346,D:366,C:2626,F:33,E:382,E:330,F:18,C:2143",30,"f",3,1,4.88,0.03,0,0.1,0,0.9,0,"frequency","correct","1",0.0031,0.0031,0.0031,0,0,"high"
"e53e92b25ed0d261","ABABCBAABDBDCEDEFGHBCBAACCDEFEDEDEFGFFGFEDEF","A:1891,B:1494,A:930,B:748,C:1777,B:615,A:495,A:581,B:131,D:662,B:880,D:333,C:765,E:164,D:1563,E:1881,F:745,G:4258,H:16740,B:1181,C:764,B:348,A:798,A:1046,C:963,C:543,D:980,E:416,F:1164,E:630,D:598,E:3761,D:416,E:483,F:814,G:835,F:4222,F:1310,G:2214,F:132,E:1270,D:3854,E:2332,F:10732",39,"m",3,1,5,0.037,0.1,1,0.5,0.99,0.27,"frequency","incorrect","2",0.1711,0.1001,0.0371,-0.232815932061782,-0.663876099926054,"high"
"e58afb96cba51e21","BBABBCEDDEDEFGDEFFEDEFGHHHHCGFCBBBCHCBDBECHAABCHGFCFEDEFCBDCHGGC","B:901,B:2077,A:2076,B:198,B:538,C:1217,E:19,D:318,D:818,E:2136,D:598,E:99,F:1854,G:1132,D:120,E:976,F:321,F:31653,E:46402,D:59,E:39,F:119,G:738,H:8284,H:5449,H:937,H:339,C:120,G:160,F:918,C:2197,B:1535,B:299,B:639,C:458,H:3594,C:878,B:418,D:738,B:2016,E:758,C:2156,H:7269,A:193,A:1083,B:280,C:378,H:3648,G:230,F:232,C:419,F:179,E:78,D:600,E:78,F:1739,C:557,B:457,D:1657,C:621,H:5992,G:293,G:100,C:3514",27,"f",4,1,3.25,0.27,0,0.2,0,0.8,0,"probability","incorrect","1",0.0851,0.7301,0.0851,0.9334527883562,0,"high"
"e7f44fa2386d9119","ABCCGFEHBDBHDDCBBDDEF","A:1098,B:484,C:400,C:516,G:936,F:666,E:2384,H:11128,B:849,D:835,B:582,H:3520,D:268,D:1234,C:2585,B:669,B:65,D:166,D:665,E:701,F:603",38,"f",2,2,2.88,0.01,0.1,0.1,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.5001,0.0101,0.465806845006567,-1.22892863575846,"low"
"e868c7314566f4c4","HABCBBDEDBBABACFGFEDEFGFCAHABD","H:9296,A:1255,B:1186,C:833,B:419,B:1123,D:669,E:469,D:634,B:33,B:618,A:819,B:634,A:2844,C:434,F:567,G:450,F:67,E:751,D:485,E:351,F:484,G:736,F:400,C:484,A:2825,H:12282,A:33,B:250,D:6446",25,"m",4,2,4.63,0.001,0.1,0.001,0.5,0.01,0.27,"frequency","incorrect","2",0.1711,0.0501,1e-04,-0.533412283673855,-3.2332500095411,"high"
"e9197585f1525d68","BDEEEFCCCCABBDEFGFEBCHAABDDBEBFCGCF","B:641,D:1250,E:522,E:1329,E:20,F:328,C:336,C:470,C:672,C:656,A:981,B:1091,B:475,D:699,E:1068,F:600,G:1349,F:650,E:584,B:1728,C:675,H:1840,A:201,A:751,B:1014,D:3201,D:568,B:1849,E:800,B:680,F:782,C:50,G:415,C:350,F:11193",21,"m",4,4,4.13,0.09,0.1,0.08,0.5,0.05,0.27,"probability","incorrect","2",0.1711,0.3001,0.1371,0.244015985883752,-0.0962125547515876,"high"
"e93e6d9f1f07afc7","AABCDEFGAHABDEDBDBCBBHC","A:312,A:1433,B:398,C:464,D:215,E:314,F:282,G:4815,A:400,H:4913,A:1482,B:1781,D:799,E:500,D:282,B:583,D:9532,B:1799,C:843,B:1057,B:343,H:2974,C:5200",49,"m",2,2,4.63,0.25,0.1,0.1,0.5,0.9,0.27,"probability","incorrect","2",0.1711,0.0101,0.0361,-1.22892863575846,-0.675742807635442,"high"
"e95a857410db8df0","EGHCGDBCABCCCEDEFEDEFGFCHHABDEDEGFEDEFGH","E:7453,G:520,H:10730,C:45,G:6934,D:347,B:1311,C:1297,A:1432,B:1197,C:58,C:732,C:83,E:38,D:806,E:998,F:1811,E:832,D:614,E:1031,F:654,G:2230,F:18,C:365,H:112,H:7849,A:370,B:91,D:1113,E:2483,D:583,E:18781,G:24,F:31,E:324,D:566,E:1549,F:17,G:1148,H:3784",51,"f",4,1,4.38,0.001,0.1,0.8,0.5,0.9,0.27,"frequency","incorrect","2",0.1711,0.5001,0.0011,0.465806845006567,-2.19185732438288,"high"
"e9c90c86fd90f646","AABCEDEFGHDBAHHABDDEFGGFEHHH","A:447,A:350,B:449,C:331,E:32,D:515,E:333,F:348,G:2047,H:6086,D:98,B:83,A:1537,H:316,H:5501,A:249,B:518,D:249,D:384,E:434,F:319,G:673,G:328,F:299,E:1940,H:2907,H:3512,H:1854",26,"m",3,3,3.88,0.12,0,0.13,0,0.14,0,"probability","incorrect","1",0.1121,0.8701,0.1121,0.889963556060928,0,"high"
"ea2335273d6356e9","ABBBABCBBDEFGGHHGCBDEFH","A:6092,B:1458,B:6627,B:262,A:715,B:646,C:1149,B:88,B:57,D:548,E:603,F:774,G:2413,G:316,H:290,H:4582,G:514,C:1082,B:832,D:866,E:550,F:1698,H:9500",32,"f",4,2,2.75,0.45,0,0.5,0,0.9,0,"probability","incorrect","1",0.3121,0.4001,0.3121,0.107874782713664,0,"low"
"eac9753659be195f","ABCCEDEFGHAABDBBBBDEFCCFC","A:2025,B:1146,C:848,C:348,E:49,D:1197,E:913,F:863,G:5835,H:4071,A:65,A:232,B:350,D:2841,B:198,B:33,B:613,B:81,D:3925,E:83,F:2358,C:649,C:1928,F:1397,C:3824",52,"m",2,2,3.75,0.02,0,0.95,0,0.15,0,"probability","incorrect","1",0.1141,0.0101,0.1141,-1.05296427063557,0,"high"
"ec58cc8cc172e619","ABCACEDEFGGFCCGFHAABDDBHABDEDBDBAABDEBCFGCBCCABDDCFEDBDDEF","A:1720,B:7731,C:2471,A:2136,C:584,E:366,D:1050,E:683,F:517,G:433,G:633,F:1253,C:48,C:919,G:1653,F:15066,H:21999,A:2067,A:582,B:1552,D:3557,D:10337,B:351,H:17634,A:468,B:951,D:518,E:681,D:3840,B:483,D:935,B:13441,A:1922,A:467,B:1319,D:617,E:601,B:533,C:1002,F:667,G:3255,C:4560,B:949,C:633,C:834,A:902,B:1736,D:551,D:23063,C:9055,F:18,E:32,D:2990,B:1137,D:399,D:6080,E:65,F:550",24,"m",5,3,4.88,0.1,0.1,0.8,0.5,0.9,0.27,"frequency","incorrect","2",0.1711,0.0201,0.0901,-0.930053952120611,-0.278525218562037,"high"
"ed60291a27cc970c","ABCDEFGCBABDEFGHAABDCCBECHHABDE","A:1319,B:817,C:684,D:915,E:750,F:1100,G:1334,C:150,B:217,A:299,B:1171,D:1318,E:418,F:415,G:1419,H:3974,A:599,A:368,B:952,D:834,C:534,C:634,B:466,E:518,C:349,H:148,H:1519,A:34,B:398,D:301,E:3558",44,"f",3,1,4.63,0.27,0.1,0.73,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.0501,0.3511,-0.533412283673855,0.312180819924251,"high"
"edc150a230550d6d","BAABCCGFEEDCHAAAHFCBDHBDE","B:66,A:299,A:1969,B:749,C:281,C:483,G:1047,F:785,E:980,E:400,D:332,C:284,H:5830,A:217,A:182,A:3151,H:2165,F:716,C:150,B:332,D:667,H:1082,B:284,D:482,E:2360",33,"f",4,2,4.25,0.05,0.1,1,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.0501,0.3451,-0.533412283673855,0.304694949750387,"high"
"efc7be04205565f3","HABBCFGFEDHABDCHCEDEC","H:4554,A:1132,B:365,B:848,C:2599,F:582,G:730,F:215,E:1547,D:1731,H:5280,A:850,B:698,D:581,C:3415,H:4651,C:180,E:316,D:884,E:80,C:617",57,"f",5,3,3.88,0.19,0.1,1,0.5,0.35,0.27,"probability","incorrect","2",0.1711,0.5001,0.4011,0.465806845006567,0.370002652440546,"high"
"f0aacd0ce3caee36","BBDBABBDEFGCCCCAACAHHBBDCHCFAHCDEFG","B:330,B:732,D:599,B:299,A:529,B:349,B:81,D:385,E:396,F:330,G:411,C:258,C:422,C:3413,C:548,A:2700,A:331,C:864,A:2698,H:197,H:7880,B:66,B:148,D:715,C:1782,H:1582,C:31,F:299,A:515,H:2154,C:259,D:47,E:49,F:32,G:683",30,"f",3,1,4.13,0.027,0.1,0.01,0.5,0.004,0.27,"frequency","incorrect","2",0.1711,0.5001,0.0651,0.465806845006567,-0.419669020972908,"high"
"f20649875ee095f3","ABBAAABCCDDEFGHHEDDEFEDC","A:1060,B:194,B:759,A:147,A:470,A:831,B:745,C:373,C:913,D:317,D:603,E:952,F:1047,G:4174,H:2090,H:7607,E:464,D:382,D:406,E:652,F:24,E:366,D:375,C:3235",25,"f",3,2,2.75,0.14,0.1,0.27,0.5,0.15,0.27,"probability","incorrect","2",0.1711,0.5001,0.2271,0.465806845006567,0.122967124678635,"low"
"f3c7714720cd9be3","ABBABBACABDEDBDECFGFEGFFEDEFEDDCBDEFEFGGEFCHBEDBDBABDFDBBBBDBEFCFBCBDDFDFDFFCHGFEDEGG","A:3679,B:1588,B:985,A:1624,B:350,B:2007,A:619,C:2668,A:905,B:549,D:3308,E:835,D:485,B:3331,D:3615,E:2863,C:1238,F:1139,G:3698,F:111,E:1539,G:907,F:446,F:1809,E:600,D:1972,E:123,F:851,E:407,D:1573,D:835,C:635,B:1372,D:2545,E:129,F:1842,E:872,F:63,G:2614,G:146,E:179,F:1392,C:1805,H:18875,B:310,E:3678,D:1070,B:970,D:534,B:574,A:729,B:418,D:2175,F:1272,D:935,B:400,B:1136,B:266,B:1121,D:769,B:936,E:164,F:213,C:702,F:718,B:472,C:359,B:1122,D:522,D:1079,F:7989,D:1006,F:2258,D:1141,F:500,F:651,C:10919,H:8107,G:417,F:1120,E:96,D:1036,E:198,G:183,G:588",27,"m",4,2,4.13,0.2,0,0.2,0,0.8,0,"frequency","correct","1",0.0591,0.0591,0.0591,0,0,"high"
"f5171d4983af829e","HABDECABCABDCHBBEFEDEEDEFEDEFFCBBHGFGHHCFFEDBDBFCFBFCBCGFEDBC","H:7359,A:433,B:297,D:849,E:65,C:3431,A:1631,B:1166,C:500,A:283,B:382,D:699,C:349,H:19326,B:133,B:50,E:199,F:499,E:66,D:1748,E:233,E:434,D:1165,E:166,F:416,E:66,D:1866,E:49,F:316,F:517,C:448,B:266,B:2882,H:666,G:532,F:1032,G:899,H:5165,H:9163,C:199,F:1132,F:1017,E:231,D:483,B:600,D:549,B:398,F:349,C:482,F:517,B:416,F:200,C:348,B:599,C:582,G:315,F:517,E:266,D:299,B:1081,C:3149",22,"m",3,1,4.13,0.1,0.1,0.73,0.5,0.16,0.27,"probability","incorrect","2",0.1711,0.1001,0.3361,-0.232815932061782,0.293218502928377,"high"
"f55fc596cfbb79f8","AAABCBCCBDEDEFGFGFGCCFGGFEDEFFGHCDECEECHGFEDEFGGFCBFBHGFEDEFEFCHCBC","A:472,A:684,A:868,B:985,C:1135,B:517,C:114,C:1021,B:200,D:2439,E:2004,D:633,E:450,F:1682,G:1090,F:533,G:402,F:484,G:701,C:14091,C:617,F:6570,G:7151,G:33,F:82,E:333,D:4217,E:32,F:162,F:986,G:2155,H:8539,C:333,D:500,E:902,C:1115,E:424,E:1247,C:601,H:7571,G:132,F:83,E:467,D:3660,E:100,F:851,G:365,G:934,F:7524,C:217,B:5581,F:1203,B:3426,H:4293,G:971,F:485,E:551,D:1737,E:968,F:1553,E:11868,F:34,C:348,H:7705,C:3009,B:817,C:4865",41,"f",2,1,3.88,0.01,0.1,0.99,0.5,0.2,0.27,"probability","incorrect","2",0.1711,0.1001,0.0481,-0.232815932061782,-0.551104933167268,"high"
"f72c9fcaf75620a5","EBABCAAAEDEBABBBDEFCFGCHHHGEBBDBAHCFEDBDEFGCBBABBBCABDEDBABCCFGCBBABBDEC","E:231,B:216,A:3849,B:449,C:483,A:183,A:250,A:1815,E:365,D:1565,E:1969,B:881,A:583,B:233,B:266,B:415,D:600,E:350,F:332,C:299,F:533,G:899,C:1582,H:2679,H:736,H:10829,G:183,E:99,B:484,B:115,D:516,B:217,A:399,H:2298,C:18,F:51,E:148,D:166,B:333,D:415,E:33,F:34,G:647,C:67,B:249,B:233,A:482,B:50,B:301,B:299,C:498,A:334,B:617,D:381,E:433,D:432,B:732,A:583,B:316,C:300,C:733,F:333,G:549,C:298,B:716,B:1332,A:349,B:551,B:65,D:449,E:82,C:3000",29,"f",3,1,4.5,0.01,0,0.02,0,0.04,0,"frequency","correct","1",0.0051,0.0051,0.0051,0,0,"high"
"f87d2962899a4189","EDEACHE","E:1827,D:1135,E:934,A:2813,C:3956,H:17295,E:5647",40,"m",2,1,3,0.03,0.1,0.05,0.5,0.3,0.27,"probability","incorrect","2",0.1711,0.5001,0.0051,0.465806845006567,-1.52567983344316,"mid"
"f93d00b69a55b7f5","ABCDEDEDEBEDEFBCCFGHBDDEFEDEFEEFEBCBDEFCHH","A:681,B:949,C:1433,D:982,E:621,D:2418,E:982,D:233,E:267,B:565,E:300,D:230,E:315,F:916,B:316,C:432,C:799,F:5786,G:2971,H:10186,B:16,D:316,D:634,E:148,F:2134,E:49,D:750,E:231,F:533,E:416,E:66,F:416,E:299,B:1567,C:4518,B:285,D:449,E:198,F:2418,C:299,H:19147,H:16918",41,"m",2,1,4.25,0.01,0,0.9,0,0.05,0,"frequency","incorrect","1",0.1541,0.7501,0.1541,0.687316526744149,0,"high"
"fa25e78dc5acea62","AHABCBDDEBDEFGHCFGFEDEFGFEDBA","A:3410,H:4430,A:181,B:964,C:1515,B:414,D:230,D:1430,E:2483,B:1061,D:3164,E:283,F:397,G:4381,H:5914,C:516,F:631,G:1065,F:83,E:348,D:981,E:33,F:1563,G:120,F:33,E:31,D:965,B:1047,A:5677",24,"m",2,1,3,0.2,0,0.9,0,0.25,0,"frequency","incorrect","1",0.4741,0.1801,0.4741,-0.420356242499423,0,"mid"
"fa51b6b3b33b6cbf","CACBDEDEFGFGHAABCFED","C:2436,A:925,C:564,B:1036,D:619,E:784,D:332,E:349,F:618,G:718,F:383,G:3566,H:4125,A:232,A:634,B:483,C:524,F:108,E:133,D:4570",44,"m",3,2,3.88,0.05,0.1,0.95,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.5001,0.0911,0.465806845006567,-0.273731632568102,"high"
"faf1471d7a2493bc","AABCCBDEFGCHAHCBAABCCCHABDDCHAACGBBCBCABDDEFGGFEDDEFHCBDEDBDEFG","A:3489,A:501,B:1772,C:61,C:3376,B:327,D:986,E:902,F:1075,G:595,C:2160,H:9167,A:4232,H:4080,C:30876,B:374,A:3377,A:1875,B:1359,C:298,C:2418,C:2630,H:5079,A:974,B:8062,D:331,D:3596,C:457,H:9885,A:9378,A:21,C:32,G:1940,B:306,B:5737,C:1363,B:1723,C:7056,A:91,B:1231,D:295,D:4093,E:23,F:16,G:1301,G:23,F:19,E:26,D:312,D:1483,E:53,F:1467,H:5208,C:730,B:1781,D:2129,E:1293,D:881,B:1865,D:1587,E:80,F:40,G:3234",39,"f",2,2,4,0.001,0.1,1,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.0201,0.0101,-0.930053952120611,-1.22892863575846,"high"
"fd13f51d986881dd","DBBAABCCHHHABDBHAABDED","D:529,B:422,B:149,A:3131,A:1598,B:450,C:647,C:430,H:480,H:682,H:3500,A:1082,B:782,D:1148,B:900,H:4612,A:1185,A:300,B:532,D:598,E:865,D:2949",29,"m",4,2,3.88,0.3,0,0.27,0,0.7,0,"probability","incorrect","1",0.1421,0.2701,0.1421,0.278930506259981,0,"high"
"fdeceb57b976bebd","EFDBEFGCAABHHCBCCFGFHFEDEBDEC","E:164,F:2429,D:638,B:564,E:633,F:532,G:681,C:631,A:365,A:2786,B:5487,H:7400,H:1698,C:318,B:649,C:366,C:1367,F:1317,G:850,F:2435,H:6290,F:33,E:198,D:701,E:933,B:1133,D:449,E:832,C:7408",56,"f",2,2,2.63,0.02,0.1,0.49,0.5,0.1,0.27,"frequency","incorrect","2",0.1711,0.5001,0.0911,0.465806845006567,-0.273731632568102,"low"
"fef88e3763c4839c","ABABCCDEFFGHHABDBBD","A:62,B:680,A:1085,B:679,C:447,C:935,D:746,E:1047,F:1469,F:1197,G:3800,H:674,H:9119,A:469,B:1981,D:300,B:447,B:666,D:3982",32,"f",2,2,3.63,0.1,0.1,0.85,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.5001,0.2591,0.465806845006567,0.180217403444725,"high"
"ff7033fd072bc3e3","BDDBACHHBDEBAABDEA","B:243,D:1197,D:500,B:528,A:697,C:3211,H:205,H:10610,B:65,D:2165,E:3115,B:1699,A:6914,A:381,B:448,D:581,E:4616,A:4582",38,"f",2,1,3.38,0.001,0.1,0.005,0.5,0.002,0.27,"frequency","incorrect","2",0.1711,0.0401,0.0021,-0.630105636920918,-1.91103071480718,"high"
"ff894a4db6d54580","BBABCCDEFGHGAABDEGHCGEDEDBD","B:280,B:171,A:1258,B:762,C:152,C:1527,D:3324,E:804,F:806,G:3041,H:5800,G:151,A:96,A:1038,B:241,D:447,E:1489,G:205,H:3293,C:35,G:862,E:222,D:790,E:233,D:8129,B:566,D:8071",59,"f",2,2,4.13,0.02,0.1,0.04,0.5,0.12,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0071,-0.533412283673855,-1.38199166082203,"high"
